0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
0.08	0.10	0.00	1.00	0.00	0.00
